customer_id,acquisition_campaign_id,acquisition_channel,first_purchase_value,repeat_purchase_count,total_ltv
4770,98,Trade-Promo,1119,8,3119
4771,44,Digital-Search,631,2,1701
4772,82,TV,1475,12,10619
4773,60,Digital-Social,565,11,6527
4774,3,Digital-Social,705,12,6093
4775,56,OOH,857,12,6089
4776,55,In-store,1059,2,1433
4777,46,TV,1004,1,1181
4778,59,Digital-Social,225,8,5217
4779,16,Digital-Search,886,12,5914
4780,97,OOH,1084,8,7532
4781,97,Digital-Social,1085,10,9985
4782,8,Digital-Social,300,7,3625
4783,40,Digital-Social,1185,0,1185
4784,57,Digital-Search,249,4,2909
4785,42,OOH,1040,10,4390
4786,50,TV,431,9,3365
4787,43,Digital-Search,907,10,7807
4788,52,Digital-Social,1023,2,2459
4789,67,Digital-Search,193,7,4225
4790,55,Digital-Search,378,0,378
4791,84,In-store,1499,3,2390
4792,62,TV,522,5,2337
4793,94,Trade-Promo,921,7,4960
4794,89,Digital-Social,833,9,3335
4795,28,Trade-Promo,983,11,8309
4796,61,Trade-Promo,206,6,5228
4797,89,TV,639,8,6119
4798,51,Trade-Promo,1491,3,2481
4799,8,OOH,785,12,7133
4800,100,Digital-Social,631,0,631
4801,4,OOH,1174,9,3856
4802,61,Digital-Social,1283,6,2693
4803,42,Trade-Promo,1020,6,3498
4804,100,TV,743,3,3287
4805,84,OOH,758,6,4424
4806,8,OOH,1070,8,7142
4807,60,In-store,794,5,2844
4808,21,In-store,257,9,8096
4809,4,Digital-Social,1179,4,2379
4810,24,In-store,530,6,2228
4811,59,OOH,522,2,944
4812,91,Digital-Social,459,10,3459
4813,62,TV,317,12,3029
4814,60,Digital-Search,1433,7,5535
4815,78,TV,1107,1,1690
4816,22,TV,703,2,2265
4817,70,Digital-Search,333,4,2029
4818,71,In-store,1281,8,4385
4819,5,Digital-Search,459,1,1044
4820,75,TV,524,9,3521
4821,24,TV,469,11,6772
4822,73,Trade-Promo,128,1,550
4823,24,OOH,914,4,3542
4824,10,TV,964,8,2364
4825,10,In-store,1051,12,3079
4826,28,TV,919,3,2737
4827,100,TV,801,10,2411
4828,5,Digital-Search,1294,3,2383
4829,24,In-store,1039,2,1857
4830,36,In-store,1282,3,2077
4831,57,Digital-Social,1253,4,3669
4832,56,Digital-Social,1237,0,1237
4833,29,Trade-Promo,166,11,6293
4834,97,Digital-Search,632,0,632
4835,45,Trade-Promo,1354,8,5210
4836,14,OOH,1336,3,3643
4837,29,Digital-Social,1046,11,4467
4838,98,In-store,469,8,2381
4839,21,Trade-Promo,341,6,2603
4840,45,OOH,197,4,3101
4841,55,TV,356,6,5666
4842,54,In-store,909,10,5799
4843,22,In-store,440,8,6912
4844,39,Digital-Search,520,9,6370
4845,34,Trade-Promo,1383,9,6171
4846,3,In-store,101,8,5773
4847,56,Digital-Search,105,6,4047
4848,47,In-store,144,2,534
4849,70,TV,1462,11,4267
4850,73,Digital-Social,1318,0,1318
4851,24,TV,860,12,6332
4852,31,Trade-Promo,166,4,1826
4853,70,Trade-Promo,170,9,3590
4854,23,Digital-Social,813,3,2022
4855,27,Digital-Social,113,2,913
4856,46,TV,183,2,1249
4857,84,Digital-Search,804,0,804
4858,80,OOH,563,5,2763
4859,43,OOH,1498,0,1498
4860,52,Trade-Promo,1132,8,6916
4861,37,OOH,526,9,3658
4862,97,Digital-Social,494,2,1396
4863,32,In-store,434,9,5708
4864,17,TV,1200,0,1200
4865,73,OOH,1202,10,5062
4866,16,Digital-Social,651,12,5763
4867,12,Digital-Social,1287,0,1287
4868,100,Digital-Search,1325,6,4145
4869,79,Trade-Promo,1359,2,1773
4870,16,Digital-Social,597,7,4524
4871,26,TV,1085,7,4347
4872,76,Digital-Search,669,2,1103
4873,2,In-store,473,9,4289
4874,83,TV,1259,3,3083
4875,44,Trade-Promo,300,9,2865
4876,24,In-store,1014,1,1883
4877,30,TV,1086,5,3021
4878,93,In-store,362,6,2942
4879,61,Digital-Search,409,10,7109
4880,81,In-store,615,6,2145
4881,19,OOH,152,9,5417
4882,16,In-store,568,0,568
4883,74,Trade-Promo,424,10,7374
4884,35,Digital-Search,381,4,1229
4885,25,Digital-Social,316,1,828
4886,89,Digital-Social,779,5,1579
4887,41,TV,654,3,3315
4888,99,Digital-Social,305,9,7550
4889,14,Digital-Search,586,10,2586
4890,67,In-store,1093,9,6691
4891,82,Digital-Social,634,7,6017
4892,17,Digital-Search,614,2,1228
4893,12,Trade-Promo,1216,3,3841
4894,33,OOH,1483,5,5818
4895,70,TV,1309,2,1623
4896,39,Trade-Promo,1089,7,2433
4897,56,In-store,1398,6,5826
4898,26,Digital-Social,580,12,4468
4899,76,Trade-Promo,1243,6,4315
4900,13,Digital-Search,1364,0,1364
4901,44,In-store,1211,10,5671
4902,56,Digital-Search,217,8,4145
4903,82,Trade-Promo,835,11,8414
4904,68,Digital-Social,1208,2,2164
4905,90,In-store,1078,2,2206
4906,23,TV,1140,4,3368
4907,62,Digital-Social,1448,9,4346
4908,47,Digital-Search,543,12,10167
4909,41,OOH,864,1,1613
4910,51,Digital-Social,1237,2,1889
4911,24,Digital-Search,117,12,3213
4912,69,Digital-Social,822,11,9941
4913,82,In-store,444,12,5928
4914,58,Digital-Social,1231,6,3289
4915,76,Digital-Search,469,10,2099
4916,12,Digital-Social,432,3,1722
4917,12,Digital-Search,1266,9,4227
4918,77,TV,127,9,7948
4919,84,In-store,907,2,2627
4920,57,TV,375,6,3723
4921,1,Digital-Search,801,0,801
4922,47,In-store,497,2,933
4923,62,Digital-Search,1425,0,1425
4924,92,Digital-Social,1358,1,1559
4925,95,TV,1277,3,2480
4926,48,Digital-Social,1203,9,4182
4927,18,Digital-Social,710,7,2425
4928,12,Trade-Promo,555,6,1485
4929,89,TV,959,0,959
4930,19,In-store,1095,10,2975
4931,42,In-store,675,6,2253
4932,88,OOH,956,0,956
4933,56,Digital-Social,900,4,2392
4934,91,Trade-Promo,824,0,824
4935,74,Digital-Search,567,7,2856
4936,26,Digital-Search,967,1,1572
4937,55,OOH,400,3,2917
4938,15,Digital-Social,505,12,7345
4939,15,TV,1416,12,10800
4940,34,Digital-Search,290,6,3026
4941,18,Digital-Social,303,6,3345
4942,36,Digital-Search,338,11,4199
4943,59,Digital-Social,1050,7,6818
4944,50,Trade-Promo,841,7,4901
4945,97,TV,964,11,4957
4946,33,Trade-Promo,698,2,2274
4947,6,Digital-Search,977,12,3629
4948,61,Digital-Search,796,1,1469
4949,71,In-store,140,1,796
4950,80,Trade-Promo,1256,3,2234
4951,39,OOH,474,0,474
4952,37,Trade-Promo,548,7,3803
4953,35,Digital-Search,259,12,8155
4954,22,Digital-Social,650,5,3590
4955,100,Digital-Search,502,8,4886
4956,74,Digital-Search,1018,9,2467
4957,22,Digital-Search,700,12,9076
4958,48,OOH,561,6,2301
4959,54,Trade-Promo,1262,0,1262
4960,89,In-store,454,3,2488
4961,56,OOH,645,1,1463
4962,2,TV,1319,5,3229
4963,65,Digital-Search,1381,5,4596
4964,95,Digital-Search,457,1,1007
4965,93,Digital-Search,580,5,4350
4966,78,TV,166,9,3541
4967,62,Trade-Promo,259,4,3611
4968,55,TV,724,7,6415
4969,82,In-store,292,4,1800
4970,59,Trade-Promo,1170,4,2898
4971,28,In-store,204,6,5574
4972,49,TV,1210,12,8554
4973,84,Digital-Search,951,4,3247
4974,60,Digital-Social,1491,6,3825
4975,52,Trade-Promo,237,5,4357
4976,39,OOH,278,8,4526
4977,67,OOH,1347,9,3003
4978,8,Digital-Social,1027,7,7061
4979,22,Trade-Promo,325,0,325
4980,40,Digital-Search,183,11,6948
4981,84,Trade-Promo,888,0,888
4982,31,Digital-Search,943,12,7999
4983,5,Digital-Search,174,3,2790
4984,32,In-store,646,6,5182
4985,66,Digital-Social,532,0,532
4986,62,OOH,1001,10,4661
4987,3,In-store,1064,11,4067
4988,71,Digital-Social,474,11,4181
4989,54,In-store,1073,9,8336
4990,36,TV,1358,0,1358
4991,58,Trade-Promo,1425,8,6153
4992,43,Digital-Social,1128,12,6972
4993,87,Trade-Promo,195,6,3987
4994,97,Digital-Social,1272,6,3426
4995,39,OOH,446,11,7893
4996,89,Trade-Promo,1131,12,8847
4997,52,TV,744,12,10368
4998,42,TV,1473,10,6063
4999,74,Digital-Social,384,1,1245
5000,59,TV,637,10,7877
